county,district,date,open_stores7eleven,open_storesfamilymart,open_storeshilife,open_storesOK,open_storespxmart,open_storescarrefour,open_storesrtmart,open_storessimplemart,open_storescpc
新北市,金山區,2018-02-01,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-03-01,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-04-01,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-05-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-06-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-07-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-08-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-09-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-10-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-11-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,金山區,2018-12-01,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
新北市,雙溪區,2018-01-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-02-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-03-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-04-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-05-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-06-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-07-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-08-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-09-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-10-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-11-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,雙溪區,2018-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
新北市,鶯歌區,2018-01-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-02-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-03-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-04-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-05-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-06-01,28.0,8.0,8.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-07-01,28.0,8.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-08-01,28.0,8.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-09-01,28.0,8.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-10-01,28.0,8.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-11-01,28.0,9.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
新北市,鶯歌區,2018-12-01,28.0,9.0,9.0,7.0,1.0,0.0,0.0,6.0,9.0
桃園市,中壢區,2018-01-01,129.0,64.0,55.0,27.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-02-01,129.0,65.0,55.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-03-01,129.0,65.0,55.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-04-01,129.0,65.0,56.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-05-01,129.0,65.0,56.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-06-01,130.0,66.0,56.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-07-01,132.0,66.0,56.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-08-01,132.0,66.0,56.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-09-01,133.0,67.0,57.0,28.0,14.0,5.0,1.0,13.0,27.0
桃園市,中壢區,2018-10-01,134.0,67.0,57.0,28.0,14.0,5.0,1.0,14.0,27.0
桃園市,中壢區,2018-11-01,135.0,67.0,57.0,28.0,14.0,5.0,1.0,15.0,27.0
桃園市,中壢區,2018-12-01,135.0,67.0,57.0,28.0,14.0,5.0,1.0,15.0,27.0
桃園市,八德區,2018-01-01,45.0,26.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-02-01,47.0,26.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-03-01,48.0,26.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-04-01,50.0,26.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-05-01,50.0,26.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-06-01,51.0,27.0,29.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-07-01,51.0,27.0,30.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-08-01,51.0,28.0,30.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-09-01,51.0,28.0,30.0,12.0,3.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-10-01,51.0,28.0,31.0,12.0,4.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-11-01,51.0,28.0,31.0,12.0,5.0,1.0,0.0,9.0,13.0
桃園市,八德區,2018-12-01,51.0,28.0,31.0,12.0,5.0,1.0,0.0,9.0,13.0
桃園市,大園區,2018-01-01,33.0,6.0,19.0,8.0,2.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-02-01,34.0,6.0,19.0,8.0,2.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-03-01,34.0,6.0,19.0,8.0,2.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-04-01,34.0,6.0,19.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-05-01,34.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-06-01,35.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-07-01,35.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-08-01,35.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-09-01,35.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-10-01,37.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-11-01,37.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大園區,2018-12-01,37.0,6.0,20.0,8.0,3.0,0.0,0.0,0.0,16.0
桃園市,大溪區,2018-01-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,1.0,14.0
桃園市,大溪區,2018-02-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,1.0,14.0
桃園市,大溪區,2018-03-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,1.0,14.0
桃園市,大溪區,2018-04-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,1.0,14.0
桃園市,大溪區,2018-05-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-06-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-07-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-08-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-09-01,27.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-10-01,28.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-11-01,28.0,10.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,大溪區,2018-12-01,28.0,11.0,6.0,8.0,4.0,0.0,0.0,2.0,14.0
桃園市,平鎮區,2018-01-01,63.0,21.0,22.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-02-01,63.0,21.0,22.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-03-01,63.0,21.0,23.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-04-01,63.0,21.0,23.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-05-01,63.0,21.0,23.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-06-01,64.0,21.0,23.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-07-01,64.0,21.0,23.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-08-01,64.0,21.0,24.0,11.0,7.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-09-01,65.0,21.0,24.0,11.0,8.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-10-01,65.0,21.0,24.0,11.0,8.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-11-01,65.0,22.0,24.0,11.0,9.0,1.0,1.0,11.0,15.0
桃園市,平鎮區,2018-12-01,65.0,22.0,24.0,11.0,9.0,1.0,1.0,12.0,15.0
桃園市,復興區,2018-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-02-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-03-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-04-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-05-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-06-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-07-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-08-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-09-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-10-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-11-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,復興區,2018-12-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
桃園市,新屋區,2018-01-01,10.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-02-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-03-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-04-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-05-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-06-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-07-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-08-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-09-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-10-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-11-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,新屋區,2018-12-01,11.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0
桃園市,桃園區,2018-01-01,133.0,66.0,58.0,14.0,12.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-02-01,133.0,66.0,58.0,14.0,13.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-03-01,133.0,66.0,58.0,14.0,13.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-04-01,133.0,66.0,59.0,14.0,13.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-05-01,133.0,66.0,59.0,14.0,13.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-06-01,133.0,66.0,59.0,14.0,13.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-07-01,133.0,66.0,59.0,14.0,14.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-08-01,133.0,66.0,59.0,14.0,14.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-09-01,134.0,66.0,59.0,14.0,15.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-10-01,135.0,66.0,59.0,14.0,15.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-11-01,136.0,66.0,59.0,14.0,16.0,7.0,1.0,13.0,24.0
桃園市,桃園區,2018-12-01,139.0,66.0,59.0,14.0,16.0,7.0,1.0,13.0,24.0
桃園市,楊梅區,2018-01-01,36.0,18.0,27.0,8.0,5.0,0.0,0.0,3.0,14.0
桃園市,楊梅區,2018-02-01,36.0,18.0,27.0,8.0,5.0,0.0,0.0,3.0,14.0
桃園市,楊梅區,2018-03-01,36.0,18.0,27.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-04-01,36.0,18.0,27.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-05-01,36.0,18.0,27.0,9.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-06-01,36.0,18.0,27.0,9.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-07-01,36.0,18.0,28.0,9.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-08-01,37.0,18.0,28.0,9.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-09-01,37.0,18.0,28.0,9.0,5.0,0.0,0.0,4.0,14.0
桃園市,楊梅區,2018-10-01,37.0,18.0,28.0,9.0,5.0,0.0,0.0,5.0,14.0
桃園市,楊梅區,2018-11-01,38.0,18.0,28.0,9.0,5.0,0.0,0.0,5.0,14.0
桃園市,楊梅區,2018-12-01,38.0,18.0,28.0,9.0,5.0,0.0,0.0,5.0,14.0
桃園市,蘆竹區,2018-01-01,60.0,35.0,34.0,3.0,7.0,1.0,0.0,4.0,18.0
桃園市,蘆竹區,2018-02-01,62.0,35.0,34.0,3.0,7.0,1.0,0.0,4.0,18.0
桃園市,蘆竹區,2018-03-01,62.0,35.0,34.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-04-01,62.0,35.0,34.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-05-01,62.0,35.0,34.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-06-01,63.0,35.0,34.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-07-01,63.0,35.0,34.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-08-01,64.0,35.0,35.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-09-01,64.0,36.0,35.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-10-01,66.0,36.0,35.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-11-01,66.0,36.0,35.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,蘆竹區,2018-12-01,67.0,36.0,35.0,3.0,7.0,1.0,0.0,5.0,18.0
桃園市,觀音區,2018-01-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-02-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-03-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-04-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-05-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-06-01,22.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-07-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-08-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-09-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-10-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-11-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,觀音區,2018-12-01,22.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,12.0
桃園市,龍潭區,2018-01-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-02-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-03-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-04-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-05-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-06-01,34.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-07-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-08-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-09-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-10-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-11-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龍潭區,2018-12-01,35.0,9.0,20.0,8.0,5.0,0.0,0.0,4.0,14.0
桃園市,龜山區,2018-01-01,70.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-02-01,71.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-03-01,71.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-04-01,71.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-05-01,71.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-06-01,71.0,24.0,21.0,6.0,7.0,0.0,0.0,6.0,16.0
桃園市,龜山區,2018-07-01,71.0,25.0,21.0,6.0,8.0,0.0,0.0,7.0,16.0
桃園市,龜山區,2018-08-01,71.0,25.0,21.0,6.0,8.0,0.0,0.0,7.0,16.0
桃園市,龜山區,2018-09-01,72.0,25.0,21.0,6.0,8.0,0.0,0.0,7.0,16.0
桃園市,龜山區,2018-10-01,72.0,25.0,21.0,6.0,8.0,0.0,0.0,7.0,16.0
桃園市,龜山區,2018-11-01,72.0,25.0,21.0,6.0,8.0,0.0,0.0,7.0,16.0
桃園市,龜山區,2018-12-01,72.0,25.0,22.0,6.0,8.0,0.0,0.0,7.0,16.0
臺中市,中區,2018-01-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-02-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-03-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-04-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-05-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-06-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-07-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-08-01,12.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-09-01,13.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-10-01,13.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-11-01,13.0,11.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,中區,2018-12-01,13.0,11.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
臺中市,北區,2018-01-01,52.0,31.0,9.0,10.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-02-01,53.0,31.0,9.0,10.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-03-01,53.0,31.0,9.0,10.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-04-01,53.0,31.0,9.0,10.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-05-01,53.0,31.0,9.0,10.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-06-01,53.0,33.0,9.0,11.0,10.0,5.0,1.0,3.0,8.0
臺中市,北區,2018-07-01,53.0,33.0,9.0,11.0,10.0,4.0,1.0,3.0,8.0
臺中市,北區,2018-08-01,53.0,33.0,9.0,11.0,10.0,4.0,1.0,3.0,8.0
臺中市,北區,2018-09-01,53.0,33.0,9.0,11.0,10.0,4.0,1.0,3.0,8.0
臺中市,北區,2018-10-01,53.0,33.0,9.0,11.0,10.0,4.0,1.0,3.0,8.0
臺中市,北區,2018-11-01,54.0,33.0,9.0,11.0,10.0,4.0,1.0,3.0,8.0
臺中市,北區,2018-12-01,54.0,33.0,9.0,11.0,10.0,4.0,1.0,4.0,8.0
臺中市,北屯區,2018-01-01,69.0,38.0,7.0,7.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-02-01,70.0,39.0,7.0,7.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-03-01,70.0,40.0,7.0,7.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-04-01,70.0,40.0,7.0,7.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-05-01,70.0,40.0,7.0,7.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-06-01,71.0,40.0,7.0,8.0,13.0,2.0,0.0,6.0,18.0
臺中市,北屯區,2018-07-01,71.0,40.0,7.0,8.0,13.0,3.0,0.0,6.0,18.0
臺中市,北屯區,2018-08-01,71.0,40.0,7.0,8.0,13.0,3.0,0.0,7.0,18.0
臺中市,北屯區,2018-09-01,71.0,40.0,7.0,8.0,13.0,3.0,0.0,7.0,18.0
臺中市,北屯區,2018-10-01,71.0,40.0,7.0,8.0,13.0,3.0,0.0,7.0,18.0
臺中市,北屯區,2018-11-01,72.0,40.0,7.0,8.0,13.0,3.0,0.0,7.0,18.0
臺中市,北屯區,2018-12-01,72.0,40.0,7.0,8.0,13.0,3.0,0.0,7.0,18.0
臺中市,南區,2018-01-01,32.0,21.0,8.0,3.0,4.0,0.0,0.0,2.0,8.0
臺中市,南區,2018-02-01,32.0,21.0,8.0,3.0,4.0,0.0,0.0,2.0,8.0
臺中市,南區,2018-03-01,32.0,22.0,8.0,3.0,4.0,0.0,0.0,2.0,8.0
臺中市,南區,2018-04-01,32.0,22.0,8.0,3.0,4.0,0.0,0.0,2.0,8.0
臺中市,南區,2018-05-01,32.0,22.0,8.0,3.0,4.0,0.0,0.0,2.0,8.0
臺中市,南區,2018-06-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-07-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-08-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-09-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-10-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-11-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南區,2018-12-01,33.0,22.0,8.0,3.0,4.0,1.0,0.0,2.0,8.0
臺中市,南屯區,2018-01-01,49.0,34.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-02-01,49.0,34.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-03-01,50.0,34.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-04-01,50.0,35.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-05-01,50.0,35.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-06-01,50.0,35.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-07-01,50.0,35.0,9.0,3.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-08-01,50.0,35.0,10.0,4.0,6.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-09-01,50.0,35.0,10.0,4.0,7.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-10-01,50.0,35.0,10.0,4.0,7.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-11-01,50.0,35.0,10.0,4.0,7.0,4.0,0.0,2.0,15.0
臺中市,南屯區,2018-12-01,50.0,35.0,10.0,4.0,8.0,4.0,0.0,2.0,15.0
臺中市,后里區,2018-01-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-02-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-03-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-04-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-05-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-06-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-07-01,15.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-08-01,15.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-09-01,15.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-10-01,15.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-11-01,16.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
臺中市,后里區,2018-12-01,17.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0
